% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
0.833937	1	0	0	2	83	4	1	1	12	13	1	0	28	1454
0.833937	7	0	0	1	83	4	1	1	12	14	1	0	0	39
0.834	1	1	0	1	83	4	2	1	12	15	1	0	12	1605
0.834	4	1	0	1	83	4	2	1	12	15	1	0	28	5990
0.834	1	0	0	2	83	4	2	1	12	11	1	0	28	1454
0.834	7	0	0	1	83	4	2	1	12	13	1	0	0	39
0.834063	1	0	0	2	83	4	3	1	12	12	1	0	28	1454
0.834063	7	0	0	1	83	4	3	1	12	12	1	0	0	39
0.834125	1	0	0	2	83	4	4	1	12	15	1	0	28	1454
0.834125	7	0	0	1	83	4	4	1	12	11	1	0	0	39
0.834187	1	0	0	2	83	4	5	1	12	14	1	0	28	1454
0.834187	7	0	0	1	83	4	5	1	12	15	1	0	0	39
0.83425	1	1	0	1	83	4	3	1	12	11	1	0	12	1605
0.83425	4	1	0	1	83	4	3	1	12	11	1	0	28	5990
0.83425	1	0	0	2	83	4	6	1	12	13	1	0	28	1454
0.83425	7	0	0	1	83	4	6	1	12	14	1	0	0	39
0.834313	1	0	0	2	83	4	7	1	12	11	1	0	28	1454
0.834313	7	0	0	1	83	4	7	1	12	13	1	0	0	39
0.834375	1	0	0	2	83	4	8	1	12	12	1	0	28	1454
0.834375	7	0	0	1	83	4	8	1	12	12	1	0	0	39
0.834438	1	0	0	2	83	4	9	1	12	15	1	0	28	1454
0.834438	7	0	0	1	83	4	9	1	12	11	1	0	0	39
0.8345	1	1	0	1	83	5	0	1	12	14	1	0	12	1605
0.8345	4	1	0	1	83	5	0	1	12	14	1	0	28	5990
0.8345	1	0	0	2	83	4	10	1	12	14	1	0	28	1454
0.8345	4	0	0	2	83	4	10	1	12	12	1	0	0	39
0.8345	7	0	0	1	83	4	10	1	12	15	1	0	0	39
0.834562	1	0	0	2	83	4	11	1	12	13	1	0	28	1454
0.834562	7	0	0	1	83	4	11	1	12	14	1	0	0	39
0.834625	1	0	0	2	83	4	12	1	12	11	1	0	28	1454
0.834625	4	0	0	2	83	4	12	1	12	11	1	0	0	39
0.834625	7	0	0	1	83	4	12	1	12	13	1	0	0	39
0.834688	1	0	0	2	83	4	13	1	12	12	1	0	28	1454
0.834688	7	0	0	1	83	4	13	1	12	12	1	0	0	39
0.83475	1	1	0	1	83	5	1	1	12	13	1	0	12	1605
0.83475	4	1	0	1	83	5	1	1	12	13	1	0	28	5990
0.83475	1	0	0	2	83	4	14	1	12	15	1	0	28	1454
0.83475	7	0	0	1	83	4	14	1	12	11	1	0	0	39
0.834812	1	0	0	2	83	4	15	1	12	14	1	0	28	1454
0.834812	7	0	0	1	83	4	15	1	12	15	1	0	0	39
0.834875	1	0	0	2	83	5	0	1	12	13	1	0	28	1454
0.834875	4	0	0	2	83	5	0	1	12	13	1	0	0	39
0.834875	7	0	0	1	83	5	0	1	12	14	1	0	0	39
0.834937	1	0	0	2	83	5	1	1	12	11	1	0	28	1454
0.834937	7	0	0	1	83	5	1	1	12	13	1	0	0	39
0.835	1	1	0	1	83	5	2	1	12	12	1	0	12	1605
0.835	4	1	0	1	83	5	2	1	12	12	1	0	28	5990
0.835	1	0	0	2	83	5	2	1	12	12	1	0	28	1454
0.835	4	0	0	2	83	5	2	1	11	14	1	0	0	35
0.835	7	0	0	1	83	5	2	1	12	12	1	0	0	39
0.835063	1	0	0	2	83	5	3	1	12	15	1	0	28	1454
0.835063	4	0	0	2	83	5	3	1	12	15	1	0	0	39
0.835063	7	0	0	1	83	5	3	1	12	11	1	0	0	39
0.835125	1	0	0	2	83	5	4	1	12	14	1	0	28	1454
0.835125	7	0	0	1	83	5	4	1	12	15	1	0	0	39
0.835187	1	0	0	2	83	5	5	1	12	13	1	0	28	1454
0.835187	7	0	0	1	83	5	5	1	11	14	1	0	0	35
0.83525	1	1	0	1	83	5	3	1	11	15	1	0	12	1474
0.83525	4	1	0	1	83	5	3	1	12	15	1	0	28	5990
0.83525	1	0	0	2	83	5	6	1	12	11	1	0	28	1454
0.83525	7	0	0	1	83	5	6	1	12	13	1	0	0	39
0.835313	1	0	0	2	83	5	7	1	12	12	1	0	28	1454
0.835313	7	0	0	1	83	5	7	1	12	12	1	0	0	39
0.835375	1	0	0	2	83	5	8	1	12	15	1	0	28	1454
0.835375	7	0	0	1	83	5	8	1	12	10	1	0	0	39
0.835438	1	0	0	2	83	5	9	1	12	14	1	0	28	1454
0.835438	7	0	0	1	83	5	9	1	12	15	1	0	0	39
0.8355	1	1	0	1	83	6	0	1	12	11	1	0	12	1605
0.8355	4	1	0	1	83	6	0	1	12	11	1	0	28	5990
0.8355	1	0	0	2	83	5	10	1	12	13	1	0	28	1454
0.8355	7	0	0	1	83	5	10	1	12	14	1	0	0	39
0.835562	1	0	0	2	83	5	11	1	12	11	1	0	28	1454
0.835562	7	0	0	1	83	5	11	1	12	13	1	0	0	39
0.835625	1	0	0	2	83	5	12	1	12	12	1	0	28	1454
0.835625	7	0	0	1	83	5	12	1	12	12	1	0	0	39
0.835688	1	0	0	2	83	5	13	1	12	15	1	0	28	1454
0.835688	7	0	0	1	83	5	13	1	12	11	1	0	0	39
0.83575	1	1	0	1	83	6	1	1	12	14	1	0	12	1605
0.83575	4	1	0	1	83	6	1	1	12	14	1	0	28	5990
0.83575	1	0	0	2	83	5	14	1	12	14	1	0	28	1454
0.83575	4	0	0	2	83	5	14	1	12	12	1	0	0	39
0.83575	7	0	0	1	83	5	14	1	12	15	1	0	0	39
0.835812	1	0	0	2	83	5	15	1	11	13	1	0	28	1332
0.835812	7	0	0	1	83	5	15	1	12	14	1	0	0	39
0.835875	1	0	0	2	83	6	0	1	12	11	1	0	28	1454
0.835875	4	0	0	2	83	6	0	1	12	11	1	0	0	39
0.835875	7	0	0	1	83	6	0	1	12	13	1	0	0	39
0.835938	1	0	0	2	83	6	1	1	12	12	1	0	28	1454
0.835938	7	0	0	1	83	6	1	1	12	12	1	0	0	39
0.836	1	1	0	1	83	6	2	1	12	13	1	0	12	1605
0.836	4	1	0	1	83	6	2	1	12	13	1	0	28	5990
0.836	1	0	0	2	83	6	2	1	12	15	1	0	28	1454
0.836	7	0	0	1	83	6	2	1	12	11	1	0	0	39
0.836063	1	0	0	2	83	6	3	1	12	14	1	0	28	1454
0.836063	7	0	0	1	83	6	3	1	12	15	1	0	0	39
0.836125	1	0	0	2	83	6	4	1	12	13	1	0	28	1454
0.836125	4	0	0	2	83	6	4	1	12	13	1	0	0	39
0.836125	7	0	0	1	83	6	4	1	12	14	1	0	0	39
0.836187	1	0	0	2	83	6	5	1	12	11	1	0	28	1454
0.836187	7	0	0	1	83	6	5	1	12	13	1	0	6	155
0.83625	1	1	0	1	83	6	3	1	12	12	1	0	12	1605
0.83625	4	1	0	1	83	6	3	1	12	12	1	0	28	5990
0.83625	1	0	0	2	83	6	6	1	12	12	1	0	28	1454
0.83625	4	0	0	2	83	6	6	1	12	14	1	0	0	39
0.83625	7	0	0	1	83	6	6	1	12	12	1	0	0	39
0.836313	1	0	0	2	83	6	7	1	12	15	1	0	28	1454
0.836313	4	0	0	2	83	6	7	1	12	15	1	0	0	39
0.836313	7	0	0	1	83	6	7	1	12	11	1	0	0	39
0.836375	1	0	0	2	83	6	8	1	12	14	1	0	28	1454
0.836375	7	0	0	1	83	6	8	1	12	15	1	0	0	39
0.836437	1	0	0	2	83	6	9	1	12	13	1	0	28	1454
0.836437	7	0	0	1	83	6	9	1	12	14	1	0	0	39
0.8365	1	1	0	1	83	7	0	1	12	15	1	0	12	1605
0.8365	4	1	0	1	83	7	0	1	12	15	1	0	28	5990
0.8365	1	0	0	2	83	6	10	1	12	11	1	0	28	1454
0.836562	1	0	0	2	83	6	11	1	12	12	1	0	28	1454
0.836562	7	0	0	1	83	6	11	1	12	12	1	0	0	39
0.836625	1	0	0	2	83	6	12	1	12	15	1	0	28	1454
0.836625	7	0	0	1	83	6	12	1	12	11	1	0	0	39
0.836688	1	0	0	2	83	6	13	1	12	14	1	0	28	1454
0.836688	7	0	0	1	83	6	13	1	12	15	1	0	0	39
0.83675	1	1	0	1	83	7	1	1	12	11	1	0	12	1605
0.83675	4	1	0	1	83	7	1	1	12	11	1	0	28	5990
0.83675	1	0	0	2	83	6	14	1	12	13	1	0	28	1454
0.83675	7	0	0	1	83	6	14	1	12	14	1	0	0	39
0.836812	1	0	0	2	83	6	15	1	12	11	1	0	28	1454
0.836875	1	0	0	2	83	7	0	1	12	12	1	0	28	1454
0.836875	7	0	0	1	83	7	0	1	12	12	1	0	0	39
0.836938	1	0	0	2	83	7	1	1	11	15	1	0	28	1332
0.836938	7	0	0	1	83	7	1	1	12	11	1	0	0	39
0.837	1	1	0	1	83	7	2	1	12	14	1	0	12	1605
0.837	4	1	0	1	83	7	2	1	12	14	1	0	28	5990
0.837	1	0	0	2	83	7	2	1	12	14	1	0	28	1454
0.837	4	0	0	2	83	7	2	1	12	12	1	0	0	39
0.837	7	0	0	1	83	7	2	1	12	15	1	0	0	39
0.837063	1	0	0	2	83	7	3	1	12	13	1	0	28	1454
0.837063	7	0	0	1	83	7	3	1	12	14	1	0	0	39
0.837125	1	0	0	2	83	7	4	1	12	10	1	0	28	1454
0.837125	4	0	0	2	83	7	4	1	12	11	1	0	0	39
0.837125	7	0	0	1	83	7	4	1	12	13	1	0	0	39
0.837187	1	0	0	2	83	7	5	1	12	12	1	0	28	1454
0.837187	7	0	0	1	83	7	5	1	12	12	1	0	0	39
0.83725	1	1	0	1	83	7	3	1	12	13	1	0	12	1605
0.83725	4	1	0	1	83	7	3	1	12	13	1	0	28	5990
0.83725	1	0	0	2	83	7	6	1	12	15	1	0	28	1454
0.83725	4	0	0	2	83	7	6	1	12	15	1	0	0	39
0.83725	7	0	0	1	83	7	6	1	12	11	1	0	0	39
0.837313	1	0	0	2	83	7	7	1	12	14	1	0	28	1454
0.837313	7	0	0	1	83	7	7	1	12	15	1	0	6	155
0.837375	1	0	0	2	83	7	8	1	12	13	1	0	28	1454
0.837375	4	0	0	2	83	7	8	1	12	13	1	0	0	39
0.837375	7	0	0	1	83	7	8	1	12	14	1	0	0	39
0.837437	1	0	0	2	83	7	9	1	12	11	1	0	28	1454
0.837437	7	0	0	1	83	7	9	1	12	13	1	0	0	39
0.8375	1	1	0	1	83	8	0	1	12	12	1	0	12	1605
0.8375	4	1	0	1	83	8	0	1	12	12	1	0	28	5990
0.8375	1	0	0	2	83	7	10	1	12	12	1	0	28	1454
0.8375	4	0	0	2	83	7	10	1	12	14	1	0	0	39
0.8375	7	0	0	1	83	7	10	1	12	12	1	0	0	39
0.837562	1	0	0	2	83	7	11	1	12	15	1	0	28	1454
0.837562	7	0	0	1	83	7	11	1	12	11	1	0	0	39
0.837625	1	0	0	2	83	7	12	1	12	14	1	0	28	1454
0.837688	1	0	0	2	83	7	13	1	12	13	1	0	28	1454
0.837688	7	0	0	1	83	7	13	1	12	14	1	0	0	39
0.83775	1	1	0	1	83	8	1	1	12	15	1	0	12	1605
0.83775	4	1	0	1	83	8	1	1	12	15	1	0	28	5990
0.83775	1	0	0	2	83	7	14	1	12	11	1	0	28	1454
0.83775	7	0	0	1	83	7	14	1	12	13	1	0	0	39
0.837812	1	0	0	2	83	7	15	1	12	12	1	0	28	1454
0.837812	7	0	0	1	83	7	15	1	12	12	1	0	0	39
0.837875	1	0	0	2	83	8	0	1	12	15	1	0	28	1454
0.837875	7	0	0	1	83	8	0	1	12	11	1	0	0	39
0.837938	1	0	0	2	83	8	1	1	12	14	1	0	28	1454
0.838	1	1	0	1	83	8	2	1	12	11	1	0	12	1605
0.838	4	1	0	1	83	8	2	1	12	11	1	0	28	5990
0.838	1	0	0	2	83	8	2	1	12	13	1	0	28	1454
0.838	7	0	0	1	83	8	2	1	12	14	1	0	0	39
0.838063	1	0	0	2	83	8	3	1	12	11	1	0	28	1454
0.838063	7	0	0	1	83	8	3	1	12	13	1	0	0	39
0.838125	1	0	0	2	83	8	4	1	12	12	1	0	28	1454
0.838125	7	0	0	1	83	8	4	1	12	12	1	0	0	39
0.838187	1	0	0	2	83	8	5	1	12	15	1	0	28	1454
0.838187	4	0	0	2	83	8	5	1	11	10	1	0	0	35
0.838187	7	0	0	1	83	8	5	1	12	11	1	0	0	39
0.83825	1	1	0	1	83	8	3	1	12	14	1	0	12	1605
0.83825	4	1	0	1	83	8	3	1	12	14	1	0	28	5990
0.83825	1	0	0	2	83	8	6	1	12	14	1	0	28	1454
0.83825	7	0	0	1	83	8	6	1	12	15	1	0	0	39
0.838313	1	0	0	2	83	8	7	1	12	13	1	0	28	1454
0.838313	7	0	0	1	83	8	7	1	12	14	1	0	0	39
0.838375	1	0	0	2	83	8	8	1	12	11	1	0	28	1454
0.838375	4	0	0	2	83	8	8	1	12	12	1	0	0	39
0.838375	7	0	0	1	83	8	8	1	12	13	1	0	0	39
0.838437	1	0	0	2	83	8	9	1	12	12	1	0	28	1454
0.838437	7	0	0	1	83	8	9	1	12	12	1	0	0	39
0.8385	1	1	0	1	83	9	0	1	12	13	1	0	12	1605
0.8385	4	1	0	1	83	9	0	1	12	13	1	0	28	5990
0.8385	1	0	0	2	83	8	10	1	12	15	1	0	28	1454
0.8385	7	0	0	1	83	8	10	1	12	11	1	0	0	39
0.838562	1	0	0	2	83	8	11	1	12	14	1	0	28	1454
0.838562	4	0	0	2	83	8	11	1	12	15	1	0	0	39
0.838562	7	0	0	1	83	8	11	1	12	15	1	0	0	39
0.838625	1	0	0	2	83	8	12	1	12	13	1	0	28	1454
0.838625	4	0	0	2	83	8	12	1	12	13	1	0	0	39
0.838625	7	0	0	1	83	8	12	1	12	14	1	0	0	39
0.838688	1	0	0	2	83	8	13	1	12	11	1	0	28	1454
0.838688	7	0	0	1	83	8	13	1	12	13	1	0	0	39
0.83875	1	1	0	1	83	9	1	1	12	12	1	0	12	1605
0.83875	4	1	0	1	83	9	1	1	12	12	1	0	28	5990
0.83875	1	0	0	2	83	8	14	1	12	12	1	0	28	1454
0.83875	4	0	0	2	83	8	14	1	12	14	1	0	0	39
0.83875	7	0	0	1	83	8	14	1	12	12	1	0	0	39
0.838812	1	0	0	2	83	8	15	1	12	15	1	0	28	1454
0.838812	7	0	0	1	83	8	15	1	12	11	1	0	0	39
0.838875	1	0	0	2	83	9	0	1	12	14	1	0	28	1454
0.838875	7	0	0	1	83	9	0	1	12	15	1	0	0	39
0.838938	1	0	0	2	83	9	1	1	12	13	1	0	28	1454
0.838938	7	0	0	1	83	9	1	1	12	14	1	0	0	39
0.839	1	1	0	1	83	9	2	1	12	15	1	0	12	1605
0.839	4	1	0	1	83	9	2	1	12	15	1	0	28	5990
0.839	1	0	0	2	83	9	2	1	12	11	1	0	28	1454
0.839	7	0	0	1	83	9	2	1	12	13	1	0	0	39
0.839063	1	0	0	2	83	9	3	1	12	12	1	0	28	1454
0.839063	7	0	0	1	83	9	3	1	12	12	1	0	0	39
0.839125	1	0	0	2	83	9	4	1	12	15	1	0	28	1454
0.839125	7	0	0	1	83	9	4	1	12	11	1	0	0	39
0.839187	1	0	0	2	83	9	5	1	12	14	1	0	28	1454
0.839187	7	0	0	1	83	9	5	1	12	15	1	0	0	39
0.83925	1	1	0	1	83	9	3	1	12	11	1	0	12	1605
0.83925	4	1	0	1	83	9	3	1	12	11	1	0	28	5990
0.83925	1	0	0	2	83	9	6	1	12	13	1	0	28	1454
0.83925	7	0	0	1	83	9	6	1	12	14	1	0	0	39
0.839313	1	0	0	2	83	9	7	1	12	11	1	0	28	1454
0.839313	7	0	0	1	83	9	7	1	12	13	1	0	0	39
0.839375	1	0	0	2	83	9	8	1	12	12	1	0	28	1454
0.839375	7	0	0	1	83	9	8	1	12	12	1	0	0	39
0.839437	1	0	0	2	83	9	9	1	12	15	1	0	28	1454
0.839437	4	0	0	2	83	9	9	1	12	11	1	0	0	39
0.839437	7	0	0	1	83	9	9	1	12	11	1	0	0	39
0.8395	1	1	0	1	84	0	0	1	12	14	1	0	12	1605
0.8395	4	1	0	1	84	0	0	1	12	14	1	0	28	5990
0.8395	1	0	0	2	83	9	10	1	12	14	1	0	28	1454
0.8395	7	0	0	1	83	9	10	1	12	15	1	0	0	39
0.839562	1	0	0	2	83	9	11	1	12	13	1	0	28	1454
0.839562	7	0	0	1	83	9	11	1	12	14	1	0	0	39
0.839625	1	0	0	2	83	9	12	1	12	11	1	0	28	1454
0.839625	4	0	0	2	83	9	12	1	12	12	1	0	0	39
0.839625	7	0	0	1	83	9	12	1	12	13	1	0	0	39
0.839688	1	0	0	2	83	9	13	1	12	12	1	0	28	1454
0.839688	7	0	0	1	83	9	13	1	12	12	1	0	0	39
0.83975	1	1	0	1	84	0	1	1	12	13	1	0	12	1605
0.83975	4	1	0	1	84	0	1	1	12	13	1	0	28	5990
0.83975	1	0	0	2	83	9	14	1	12	15	1	0	28	1454
0.83975	7	0	0	1	83	9	14	1	12	11	1	0	0	39
0.839812	1	0	0	2	83	9	15	1	12	14	1	0	28	1454
0.839812	4	0	0	2	83	9	15	1	12	15	1	0	0	39
0.839812	7	0	0	1	83	9	15	1	12	15	1	0	0	39
0.839875	1	0	0	2	84	0	0	1	12	13	1	0	28	1454
0.839875	4	0	0	2	84	0	0	1	12	13	1	0	0	39
0.839875	7	0	0	1	84	0	0	1	12	14	1	0	0	39
0.839938	1	0	0	2	84	0	1	1	12	11	1	0	28	1454
0.839938	7	0	0	1	84	0	1	1	12	13	1	0	0	39
0.84	1	1	0	1	84	0	2	1	12	12	1	0	12	1605
0.84	4	1	0	1	84	0	2	1	12	12	1	0	28	5990
0.84	1	0	0	2	84	0	2	1	12	12	1	0	28	1454
0.84	4	0	0	2	84	0	2	1	11	14	1	0	0	35
0.84	7	0	0	1	84	0	2	1	12	12	1	0	0	39
0.840063	1	0	0	2	84	0	3	1	12	15	1	0	28	1454
0.840063	7	0	0	1	84	0	3	1	12	11	1	0	0	39
0.840125	1	0	0	2	84	0	4	1	12	14	1	0	28	1454
0.840125	7	0	0	1	84	0	4	1	12	15	1	0	0	39
0.840187	1	0	0	2	84	0	5	1	12	13	1	0	28	1454
0.840187	7	0	0	1	84	0	5	1	11	14	1	0	0	35
0.84025	1	1	0	1	84	0	3	1	12	15	1	0	12	1605
0.84025	4	1	0	1	84	0	3	1	12	15	1	0	28	5990
0.84025	1	0	0	2	84	0	6	1	12	11	1	0	28	1454
0.84025	7	0	0	1	84	0	6	1	12	13	1	0	0	39
0.840313	1	0	0	2	84	0	7	1	12	12	1	0	28	1454
0.840313	7	0	0	1	84	0	7	1	12	12	1	0	0	39
0.840375	1	0	0	2	84	0	8	1	12	15	1	0	28	1454
0.840375	7	0	0	1	84	0	8	1	12	10	1	0	0	39
0.840437	1	0	0	2	84	0	9	1	12	14	1	0	28	1454
0.840437	7	0	0	1	84	0	9	1	12	15	1	0	0	39
0.8405	1	1	0	1	84	1	0	1	12	11	1	0	12	1605
0.8405	4	1	0	1	84	1	0	1	12	11	1	0	28	5990
0.8405	1	0	0	2	84	0	10	1	12	13	1	0	28	1454
0.8405	7	0	0	1	84	0	10	1	12	14	1	0	0	39
0.840562	1	0	0	2	84	0	11	1	12	11	1	0	28	1454
0.840562	7	0	0	1	84	0	11	1	12	13	1	0	0	39
0.840625	1	0	0	2	84	0	12	1	12	12	1	0	28	1454
0.840625	7	0	0	1	84	0	12	1	12	12	1	0	0	39
0.840688	1	0	0	2	84	0	13	1	12	15	1	0	28	1454
0.840688	4	0	0	2	84	0	13	1	12	11	1	0	0	39
0.840688	7	0	0	1	84	0	13	1	12	11	1	0	0	39
0.84075	1	1	0	1	84	1	1	1	12	14	1	0	12	1605
0.84075	4	1	0	1	84	1	1	1	12	14	1	0	28	5990
0.84075	1	0	0	2	84	0	14	1	12	14	1	0	28	1454
0.84075	7	0	0	1	84	0	14	1	12	15	1	0	0	39
0.840812	1	0	0	2	84	0	15	1	11	13	1	0	28	1332
0.840812	7	0	0	1	84	0	15	1	12	14	1	0	0	39
0.840875	1	0	0	2	84	1	0	1	12	11	1	0	28	1454
0.840875	4	0	0	2	84	1	0	1	12	12	1	0	0	39
0.840875	7	0	0	1	84	1	0	1	12	13	1	0	0	39
0.840938	1	0	0	2	84	1	1	1	12	12	1	0	28	1454
0.840938	7	0	0	1	84	1	1	1	12	12	1	0	0	39
0.841	1	1	0	1	84	1	2	1	12	13	1	0	12	1605
0.841	4	1	0	1	84	1	2	1	12	13	1	0	28	5990
0.841	1	0	0	2	84	1	2	1	12	15	1	0	28	1454
0.841	7	0	0	1	84	1	2	1	12	11	1	0	0	39
0.841063	1	0	0	2	84	1	3	1	12	14	1	0	28	1454
0.841063	4	0	0	2	84	1	3	1	12	15	1	0	0	39
0.841063	7	0	0	1	84	1	3	1	12	15	1	0	0	39
0.841125	1	0	0	2	84	1	4	1	12	13	1	0	28	1454
0.841125	4	0	0	2	84	1	4	1	12	13	1	0	0	39
0.841125	7	0	0	1	84	1	4	1	12	14	1	0	0	39
0.841187	1	0	0	2	84	1	5	1	12	11	1	0	28	1454
0.841187	7	0	0	1	84	1	5	1	12	13	1	0	6	155
0.84125	1	1	0	1	84	1	3	1	12	12	1	0	12	1605
0.84125	4	1	0	1	84	1	3	1	12	12	1	0	28	5990
0.84125	1	0	0	2	84	1	6	1	12	12	1	0	28	1454
0.84125	4	0	0	2	84	1	6	1	12	14	1	0	0	39
0.84125	7	0	0	1	84	1	6	1	12	12	1	0	0	39
0.841313	1	0	0	2	84	1	7	1	12	15	1	0	28	1454
0.841313	7	0	0	1	84	1	7	1	12	11	1	0	0	39
0.841375	1	0	0	2	84	1	8	1	12	14	1	0	28	1454
0.841375	7	0	0	1	84	1	8	1	12	15	1	0	0	39
0.841437	1	0	0	2	84	1	9	1	12	13	1	0	28	1454
0.841437	7	0	0	1	84	1	9	1	12	14	1	0	0	39
0.8415	1	1	0	1	84	2	0	1	12	15	1	0	12	1605
0.8415	4	1	0	1	84	2	0	1	12	15	1	0	28	5990
0.8415	1	0	0	2	84	1	10	1	12	11	1	0	28	1454
0.841562	1	0	0	2	84	1	11	1	12	12	1	0	28	1454
0.841562	7	0	0	1	84	1	11	1	12	12	1	0	0	39
0.841625	1	0	0	2	84	1	12	1	12	15	1	0	28	1454
0.841625	7	0	0	1	84	1	12	1	12	11	1	0	0	39
0.841688	1	0	0	2	84	1	13	1	12	14	1	0	28	1454
0.841688	7	0	0	1	84	1	13	1	12	15	1	0	0	39
0.84175	1	1	0	1	84	2	1	1	12	11	1	0	12	1605
0.84175	4	1	0	1	84	2	1	1	12	11	1	0	28	5990
0.84175	1	0	0	2	84	1	14	1	12	13	1	0	28	1454
0.84175	7	0	0	1	84	1	14	1	12	14	1	0	0	39
0.841812	1	0	0	2	84	1	15	1	12	11	1	0	28	1454
0.841875	1	0	0	2	84	2	0	1	12	12	1	0	28	1454
0.841875	7	0	0	1	84	2	0	1	12	12	1	0	0	39
0.841938	1	0	0	2	84	2	1	1	11	15	1	0	28	1332
0.841938	4	0	0	2	84	2	1	1	12	11	1	0	0	39
0.841938	7	0	0	1	84	2	1	1	12	11	1	0	0	39
0.842	1	1	0	1	84	2	2	1	12	14	1	0	12	1605
0.842	4	1	0	1	84	2	2	1	12	14	1	0	28	5990
0.842	1	0	0	2	84	2	2	1	12	14	1	0	28	1454
0.842	7	0	0	1	84	2	2	1	12	15	1	0	0	39
0.842063	1	0	0	2	84	2	3	1	12	13	1	0	28	1454
0.842063	7	0	0	1	84	2	3	1	12	14	1	0	0	39
0.842125	1	0	0	2	84	2	4	1	12	10	1	0	28	1454
0.842125	4	0	0	2	84	2	4	1	12	12	1	0	0	39
0.842125	7	0	0	1	84	2	4	1	12	13	1	0	0	39
0.842187	1	0	0	2	84	2	5	1	12	12	1	0	28	1454
0.842187	7	0	0	1	84	2	5	1	12	12	1	0	0	39
0.84225	1	1	0	1	84	2	3	1	12	13	1	0	12	1605
0.84225	4	1	0	1	84	2	3	1	12	13	1	0	28	5990
0.84225	1	0	0	2	84	2	6	1	12	15	1	0	28	1454
0.84225	4	0	0	2	84	2	6	1	12	11	1	0	0	39
0.84225	7	0	0	1	84	2	6	1	12	11	1	0	0	39
0.842313	1	0	0	2	84	2	7	1	12	14	1	0	28	1454
0.842313	4	0	0	2	84	2	7	1	12	15	1	0	12	387
0.842313	7	0	0	1	84	2	7	1	12	15	1	0	6	155
0.842375	1	0	0	2	84	2	8	1	12	13	1	0	28	1454
0.842375	4	0	0	2	84	2	8	1	12	13	1	0	0	39
0.842375	7	0	0	1	84	2	8	1	12	14	1	0	0	39
0.842437	1	0	0	2	84	2	9	1	12	11	1	0	28	1454
0.842437	7	0	0	1	84	2	9	1	12	13	1	0	0	39
0.8425	1	1	0	1	84	3	0	1	12	12	1	0	12	1605
0.8425	4	1	0	1	84	3	0	1	11	12	1	0	28	5489
0.8425	1	0	0	2	84	2	10	1	12	12	1	0	28	1454
0.8425	4	0	0	2	84	2	10	1	12	14	1	0	0	39
0.8425	7	0	0	1	84	2	10	1	12	12	1	0	0	39
0.842562	1	0	0	2	84	2	11	1	12	15	1	0	28	1454
0.842562	7	0	0	1	84	2	11	1	12	11	1	0	0	39
0.842625	1	0	0	2	84	2	12	1	12	14	1	0	28	1454
0.842688	1	0	0	2	84	2	13	1	12	13	1	0	28	1454
0.842688	7	0	0	1	84	2	13	1	12	14	1	0	0	39
0.84275	1	1	0	1	84	3	1	1	12	15	1	0	12	1605
0.84275	4	1	0	1	84	3	1	1	12	15	1	0	28	5990
0.84275	1	0	0	2	84	2	14	1	12	11	1	0	28	1454
0.84275	7	0	0	1	84	2	14	1	12	13	1	0	0	39
0.842812	1	0	0	2	84	2	15	1	12	12	1	0	28	1454
0.842812	7	0	0	1	84	2	15	1	12	12	1	0	0	39
0.842875	1	0	0	2	84	3	0	1	12	15	1	0	28	1454
0.842875	7	0	0	1	84	3	0	1	12	11	1	0	0	39
0.842938	1	0	0	2	84	3	1	1	12	14	1	0	28	1454
0.843	1	1	0	1	84	3	2	1	12	11	1	0	12	1605
0.843	4	1	0	1	84	3	2	1	12	11	1	0	28	5990
0.843	1	0	0	2	84	3	2	1	12	13	1	0	28	1454
0.843	7	0	0	1	84	3	2	1	12	14	1	0	0	39
0.843063	1	0	0	2	84	3	3	1	12	11	1	0	28	1454
0.843063	7	0	0	1	84	3	3	1	12	13	1	0	0	39
0.843125	1	0	0	2	84	3	4	1	12	12	1	0	28	1454
0.843125	7	0	0	1	84	3	4	1	12	12	1	0	0	39
0.843187	1	0	0	2	84	3	5	1	12	15	1	0	28	1454
0.843187	4	0	0	2	84	3	5	1	11	10	1	0	0	35
0.843187	7	0	0	1	84	3	5	1	12	11	1	0	0	39
0.84325	1	1	0	1	84	3	3	1	12	14	1	0	12	1605
0.84325	4	1	0	1	84	3	3	1	12	14	1	0	28	5990
0.84325	1	0	0	2	84	3	6	1	12	14	1	0	28	1454
0.84325	7	0	0	1	84	3	6	1	12	15	1	0	0	39
0.843313	1	0	0	2	84	3	7	1	12	13	1	0	28	1454
0.843313	7	0	0	1	84	3	7	1	12	14	1	0	0	39
0.843375	1	0	0	2	84	3	8	1	12	11	1	0	28	1454
0.843375	7	0	0	1	84	3	8	1	12	13	1	0	0	39
0.843437	1	0	0	2	84	3	9	1	12	12	1	0	28	1454
0.843437	7	0	0	1	84	3	9	1	12	12	1	0	0	39
0.8435	1	1	0	1	84	4	0	1	12	13	1	0	12	1605
0.8435	4	1	0	1	84	4	0	1	12	13	1	0	28	5990
0.8435	1	0	0	2	84	3	10	1	12	15	1	0	28	1454
0.8435	7	0	0	1	84	3	10	1	12	11	1	0	0	39
0.843562	1	0	0	2	84	3	11	1	12	14	1	0	28	1454
