time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.114221	1	2	4	1451	0.000283031
0.114221	7	1	4	36	0.000283031
0.114283	1	2	4	1451	0.000283031
0.114283	7	1	4	36	0.000283031
0.114332	1	1	4	1602	0.00083214
0.114332	4	1	4	5987	0.00083214
0.114346	1	2	4	1451	0.000283031
0.114346	7	1	4	36	0.000283031
0.114408	1	2	4	1451	0.000283031
0.114408	7	1	4	36	0.000283031
0.114471	1	2	4	1451	0.000283031
0.114471	7	1	4	36	0.000283031
0.114533	1	2	4	1451	0.000283031
0.114533	7	1	4	36	0.000283031
0.114582	1	1	4	1602	0.00083214
0.114582	4	1	4	5987	0.00083214
0.114596	1	2	4	1451	0.000283031
0.114596	7	1	4	36	0.000283031
0.114658	1	2	4	1451	0.000283031
0.114658	7	1	4	36	0.000283031
0.114721	1	2	4	1451	0.000283031
0.114721	7	1	4	36	0.000283031
0.114783	1	2	4	1451	0.000283031
0.114783	7	1	4	36	0.000283031
0.114832	1	1	4	1602	0.00083214
0.114832	4	1	4	5987	0.00083214
0.114846	1	2	4	1451	0.000283031
0.114846	7	1	4	36	0.000283031
0.114908	1	2	4	1451	0.000283031
0.114908	7	1	4	36	0.000283031
0.114971	1	2	4	1451	0.000283031
0.114971	7	1	4	36	0.000283031
0.115033	1	2	4	1451	0.000283031
0.115033	7	1	4	36	0.000283031
0.115082	1	1	4	1602	0.00083214
0.115082	4	1	4	5987	0.00083214
0.115096	1	2	4	1451	0.000283031
0.115096	7	1	4	36	0.000283031
0.115158	1	2	4	1451	0.000283031
0.115158	7	1	4	36	0.000283031
0.115221	1	2	4	1451	0.000283031
0.115221	7	1	4	36	0.000283031
0.115283	1	2	4	1451	0.000283031
0.115283	7	1	4	36	0.000283031
0.115332	1	1	4	1602	0.00083214
0.115332	4	1	4	5987	0.00083214
0.115346	1	2	4	1451	0.000283031
0.115346	7	1	4	36	0.000283031
0.115408	1	2	4	1451	0.000283031
0.115408	7	1	4	36	0.000283031
0.115466	7	1	4	32	0.000278567
0.115471	1	2	4	1451	0.000283031
0.115533	1	2	4	1451	0.000283031
0.115533	7	1	4	36	0.000283031
0.115582	1	1	4	1602	0.00083214
0.115582	4	1	4	5987	0.00083214
0.115596	1	2	4	1451	0.000283031
0.115596	7	1	4	36	0.000283031
0.115658	1	2	4	1451	0.000283031
0.115658	7	1	4	36	0.000283031
0.115721	1	2	4	1451	0.000283031
0.115721	7	1	4	36	0.000283031
0.115783	1	2	4	1451	0.000283031
0.115783	7	1	4	36	0.000283031
0.115832	1	1	4	1602	0.00083214
0.115832	4	1	4	5987	0.00083214
0.115846	1	2	4	1451	0.000283031
0.115846	7	1	4	36	0.000283031
0.115908	1	2	4	1451	0.000283031
0.115908	7	1	4	36	0.000283031
0.115971	1	2	4	1451	0.000283031
0.115971	7	1	4	36	0.000283031
0.116033	1	2	4	1451	0.000283031
0.116033	7	1	4	36	0.000283031
0.116064	1	1	4	1471	0.000814283
0.116082	4	1	4	5987	0.00083214
0.116091	1	2	4	1329	0.000278567
0.116096	4	2	4	36	0.00122053
0.116096	7	1	4	36	0.000283031
0.116158	1	2	4	1451	0.000283031
0.116158	7	1	4	36	0.000283031
0.116221	1	2	4	1451	0.000283031
0.116221	7	1	4	36	0.000283031
0.116283	1	2	4	1451	0.000283031
0.116283	7	1	4	36	0.000283031
0.116332	1	1	4	1602	0.00083214
0.116332	4	1	4	5987	0.00083214
0.116346	1	2	4	1451	0.000283031
