time(s)	cellId	rnti	lcid	packetSize
0.07975	4	1	4	245
0.07975	1	2	4	57
0.07975	7	1	4	80
0.0798125	1	2	4	57
0.0798125	4	2	4	114
0.0798125	7	1	4	57
0.0799375	1	2	4	57
0.08	4	1	4	164
0.08	4	2	4	32
0.08	7	1	4	57
0.0800625	1	2	4	57
0.0800625	4	2	4	36
0.080125	1	2	4	57
0.0801875	4	2	4	36
0.0801875	7	1	4	32
0.08025	1	1	4	1223
0.08025	4	1	4	245
0.08025	1	2	4	57
0.08025	7	1	4	140
0.0803125	1	2	4	57
0.0803125	4	2	4	186
0.080375	7	1	4	57
0.0804375	1	2	4	57
0.0805	1	1	4	164
0.0805	4	1	4	164
0.0805	4	2	4	57
0.0805625	1	2	4	57
0.0805625	4	2	4	57
0.080625	1	2	4	57
0.080625	7	1	4	170
0.0806875	4	2	4	57
0.08075	1	1	4	245
0.08075	4	1	4	245
0.08075	1	2	4	57
0.08075	4	2	4	57
0.08075	7	1	4	57
0.0808125	1	2	4	57
0.0808125	4	2	4	57
0.0808125	7	1	4	57
0.0809375	1	2	4	57
0.0809375	4	2	4	36
0.0809375	7	1	4	57
0.081	1	1	4	164
0.081	4	1	4	164
0.081	4	2	4	23
0.0810625	1	2	4	57
0.081125	1	2	4	57
0.081125	7	1	4	36
0.0811875	7	1	4	80
0.08125	1	1	4	245
0.08125	4	1	4	245
0.08125	1	2	4	57
0.08125	4	2	4	170
0.0813125	1	2	4	57
0.0813125	4	2	4	57
0.0813125	7	1	4	36
0.0814375	1	2	4	57
0.0814375	4	2	4	57
0.0814375	7	1	4	136
0.0815	1	1	4	164
0.0815	4	1	4	164
0.0815625	1	2	4	57
0.0815625	4	2	4	57
0.0815625	7	1	4	57
0.081625	1	2	4	57
0.081625	7	1	4	57
0.0816875	4	2	4	36
0.08175	4	1	4	245
0.08175	1	2	4	57
0.08175	7	1	4	57
0.0818125	1	2	4	57
0.0818125	4	2	4	36
0.0818125	7	1	4	57
0.0819375	1	2	4	57
0.082	4	1	4	164
0.082	4	2	4	159
0.082	7	1	4	36
0.0820625	1	2	4	57
0.082125	1	2	4	57
0.082125	4	2	4	114
0.08225	4	1	4	245
0.08225	1	2	4	57
0.08225	4	2	4	57
0.0823125	1	2	4	57
0.0823125	4	2	4	57
0.0823125	7	1	4	249
0.0824375	1	2	4	57
0.0825	4	1	4	164
0.0825	4	2	4	36
0.0825	7	1	4	57
0.0825625	1	2	4	57
0.0825625	7	1	4	57
0.082625	1	2	4	57
0.082625	7	1	4	57
0.0826875	4	2	4	36
0.08275	4	1	4	245
0.08275	1	2	4	57
0.08275	7	1	4	57
0.0828125	1	2	4	57
0.0828125	4	2	4	216
0.082875	7	1	4	57
0.0829375	1	2	4	57
0.0829375	4	2	4	57
0.083	1	1	4	1223
0.083	4	1	4	164
0.083	7	1	4	36
0.0830625	1	2	4	57
0.0830625	4	2	4	57
0.083125	1	2	4	57
0.083125	7	1	4	36
0.0831875	4	2	4	57
0.0831875	7	1	4	103
0.08325	1	1	4	245
0.08325	4	1	4	245
0.08325	1	2	4	57
0.08325	7	1	4	57
0.0833125	1	2	4	57
0.0833125	4	2	4	36
0.0833125	7	1	4	57
0.083375	4	2	4	36
0.0834375	1	2	4	57
0.0834375	7	1	4	57
0.0835	1	1	4	164
0.0835	4	1	4	164
0.0835	4	2	4	103
0.0835625	1	2	4	57
0.083625	1	2	4	57
0.083625	4	2	4	114
0.0836875	7	1	4	36
0.08375	1	1	4	245
0.08375	4	1	4	245
0.08375	1	2	4	57
0.08375	4	2	4	57
0.0838125	1	2	4	57
0.0838125	7	1	4	36
0.083875	4	2	4	57
0.0839375	1	2	4	57
0.0839375	7	1	4	216
0.084	1	1	4	164
0.084	4	1	4	164
0.084	4	2	4	36
0.0840625	1	2	4	57
0.0840625	7	1	4	57
0.084125	1	2	4	57
0.084125	4	2	4	36
0.084125	7	1	4	57
0.0841875	4	2	4	103
0.08425	1	1	4	245
0.08425	4	1	4	245
0.08425	1	2	4	57
0.08425	4	2	4	57
0.08425	7	1	4	57
0.0843125	1	2	4	57
0.0843125	4	2	4	57
0.0843125	7	1	4	57
0.0844375	1	2	4	57
0.0844375	4	2	4	57
0.0845	4	1	4	164
0.0845	7	1	4	36
0.0845625	1	2	4	57
0.084625	1	2	4	57
0.0846875	4	2	4	36
0.0846875	7	1	4	36
0.08475	4	1	4	245
0.08475	1	2	4	57
0.08475	7	1	4	159
0.0848125	1	2	4	57
0.0848125	4	2	4	36
0.0848125	7	1	4	57
0.084875	4	2	4	36
0.0849375	1	2	4	57
0.085	4	1	4	164
0.085	4	2	4	182
0.085	7	1	4	57
0.0850625	1	2	4	57
0.085125	1	2	4	57
0.085125	4	2	4	114
0.0851875	7	1	4	32
0.08525	4	1	4	245
0.08525	1	2	4	57
0.08525	4	2	4	57
0.0853125	1	2	4	57
0.0853125	4	2	4	57
0.0853125	7	1	4	197
0.0854375	1	2	4	57
0.0854375	7	1	4	57
0.0855	4	1	4	164
0.0855	4	2	4	36
0.0855625	1	2	4	57
0.0855625	7	1	4	57
0.085625	1	2	4	57
0.085625	7	1	4	57
0.0856875	4	2	4	36
0.08575	1	1	4	1223
0.08575	4	1	4	245
0.08575	1	2	4	57
0.08575	7	1	4	57
0.0858125	1	2	4	57
0.0858125	4	2	4	216
0.0858125	7	1	4	57
0.0859375	1	2	4	57
0.0859375	4	2	4	57
0.086	1	1	4	164
0.086	4	1	4	164
0.086	7	1	4	36
0.0860625	1	2	4	57
0.0860625	4	2	4	57
0.086125	1	2	4	57
0.086125	4	2	4	57
0.08625	1	1	4	245
0.08625	4	1	4	245
0.08625	1	2	4	57
0.08625	7	1	4	193
0.0863125	1	2	4	57
0.0863125	4	2	4	36
0.0863125	7	1	4	57
0.0864375	1	2	4	57
0.0864375	7	1	4	57
0.0865	1	1	4	164
0.0865	4	1	4	164
0.0865	4	2	4	36
0.0865625	1	2	4	57
0.086625	1	2	4	57
0.086625	4	2	4	216
0.0866875	7	1	4	36
0.08675	1	1	4	245
0.08675	4	1	4	245
0.08675	1	2	4	57
0.08675	4	2	4	57
0.0868125	1	2	4	57
0.0868125	4	2	4	57
0.0868125	7	1	4	36
0.086875	7	1	4	36
0.0869375	1	2	4	57
0.0869375	4	2	4	57
0.087	1	1	4	164
0.087	4	1	4	164
0.087	7	1	4	182
0.0870625	1	2	4	57
0.087125	1	2	4	57
0.087125	7	1	4	114
0.0871875	4	2	4	36
0.08725	4	1	4	245
0.08725	1	2	4	57
0.08725	7	1	4	57
0.0873125	1	2	4	57
0.0873125	4	2	4	36
0.0873125	7	1	4	57
0.0874375	1	2	4	57
0.0874375	4	2	4	216
0.0875	4	1	4	164
0.0875	7	1	4	36
0.0875625	1	2	4	57
0.087625	1	2	4	57
0.087625	4	2	4	114
0.0876875	7	1	4	36
0.08775	4	1	4	245
0.08775	1	2	4	57
0.08775	7	1	4	36
0.0878125	1	2	4	57
0.0878125	4	2	4	114
0.0878125	7	1	4	182
0.0879375	1	2	4	57
0.0879375	7	1	4	57
0.088	4	1	4	164
0.088	4	2	4	36
0.0880625	1	2	4	57
0.0880625	4	2	4	36
0.0880625	7	1	4	57
0.088125	1	2	4	57
0.088125	4	2	4	103
0.0881875	7	1	4	57
0.08825	4	1	4	245
0.08825	1	2	4	57
0.08825	4	2	4	57
0.08825	7	1	4	57
0.0883125	1	2	4	57
0.0883125	4	2	4	57
0.0883125	7	1	4	57
0.0884375	1	2	4	57
0.0884375	7	1	4	36
0.0885	1	1	4	1223
0.0885	4	1	4	164
0.0885	4	2	4	36
0.0885	7	1	4	23
0.0885625	1	2	4	57
0.088625	1	2	4	57
0.0886875	4	2	4	36
0.0886875	7	1	4	36
0.08875	1	1	4	245
0.08875	4	1	4	245
0.08875	1	2	4	57
0.08875	7	1	4	136
0.0888125	1	2	4	57
0.0888125	4	2	4	216
0.0889375	1	2	4	57
0.089	1	1	4	164
0.089	4	1	4	164
0.089	4	2	4	57
0.089	7	1	4	114
0.0890625	1	2	4	57
0.0890625	4	2	4	57
0.089125	1	2	4	57
0.089125	7	1	4	114
0.0891875	4	2	4	57
0.08925	1	1	4	245
0.08925	4	1	4	245
0.08925	1	2	4	57
0.08925	4	2	4	57
0.0893125	1	2	4	57
0.0893125	4	2	4	57
0.0893125	7	1	4	114
0.0894375	1	2	4	57
0.0894375	4	2	4	36
0.0894375	7	1	4	57
0.0895	1	1	4	164
0.0895	4	1	4	164
0.0895	4	2	4	23
0.0895625	1	2	4	57
0.0895625	7	1	4	57
0.089625	1	2	4	57
0.089625	7	1	4	57
0.08975	1	1	4	245
0.08975	4	1	4	245
0.08975	1	2	4	57
0.08975	4	2	4	170
0.0898125	1	2	4	57
0.0898125	4	2	4	57
0.0898125	7	1	4	36
0.0899375	1	2	4	57
0.0899375	4	2	4	57
0.09	4	1	4	164
0.09	7	1	4	36
0.0900625	1	2	4	57
0.0900625	7	1	4	36
0.090125	1	2	4	57
0.090125	7	1	4	182
0.0901875	4	2	4	36
0.09025	4	1	4	245
0.09025	1	2	4	57
0.09025	7	1	4	57
0.0903125	1	2	4	57
0.0903125	4	2	4	36
0.0903125	7	1	4	57
0.090375	4	2	4	36
0.0904375	1	2	4	57
0.0904375	4	2	4	182
0.0905	4	1	4	164
0.0905	7	1	4	57
0.0905625	1	2	4	57
0.090625	1	2	4	57
0.090625	4	2	4	114
0.0906875	7	1	4	36
0.09075	4	1	4	245
0.09075	1	2	4	57
0.09075	7	1	4	36
0.0908125	1	2	4	57
0.0908125	4	2	4	114
0.0908125	7	1	4	159
0.0909375	1	2	4	57
0.0909375	7	1	4	57
0.091	4	1	4	164
0.091	4	2	4	36
0.0910625	1	2	4	57
0.0910625	4	2	4	36
0.0910625	7	1	4	57
0.091125	1	2	4	57
0.091125	4	2	4	103
0.0911875	7	1	4	57
0.09125	1	1	4	1223
0.09125	4	1	4	245
0.09125	1	2	4	57
0.09125	7	1	4	57
0.0913125	1	2	4	57
0.0913125	4	2	4	114
0.0913125	7	1	4	57
0.0914375	1	2	4	57
0.0914375	7	1	4	36
0.0915	1	1	4	164
0.0915	4	1	4	164
0.0915	4	2	4	36
0.0915	7	1	4	23
0.0915625	1	2	4	57
0.0915625	4	2	4	36
0.091625	1	2	4	57
0.0916875	4	2	4	36
0.09175	1	1	4	245
0.09175	4	1	4	245
0.09175	1	2	4	57
0.09175	7	1	4	170
0.0918125	1	2	4	57
0.0918125	4	2	4	182
0.0919375	1	2	4	57
0.092	1	1	4	164
0.092	4	1	4	164
0.092	4	2	4	57
0.092	7	1	4	114
0.0920625	1	2	4	57
0.0920625	4	2	4	57
0.092125	1	2	4	57
0.092125	7	1	4	114
0.0921875	4	2	4	57
0.09225	1	1	4	245
0.09225	4	1	4	245
0.09225	1	2	4	57
0.09225	4	2	4	57
0.0923125	1	2	4	57
0.0923125	4	2	4	57
0.0923125	7	1	4	114
0.0924375	1	2	4	57
0.0924375	4	2	4	36
0.0924375	7	1	4	57
0.0925	1	1	4	164
0.0925	4	1	4	164
0.0925	4	2	4	23
0.0925625	1	2	4	57
0.0925625	7	1	4	57
0.092625	1	2	4	57
0.092625	7	1	4	57
0.0926875	4	2	4	36
0.09275	4	1	4	245
0.09275	1	2	4	57
0.09275	4	2	4	136
0.0928125	1	2	4	57
0.0928125	4	2	4	57
0.0928125	7	1	4	36
0.0929375	1	2	4	57
0.093	1	1	4	408
0.093	4	1	4	164
0.093	4	2	4	57
0.093	7	1	4	36
0.0930625	1	2	4	57
0.0930625	7	1	4	36
0.093125	1	2	4	57
0.093125	7	1	4	182
0.0931875	4	2	4	32
0.09325	4	1	4	245
0.09325	1	2	4	57
0.09325	4	2	4	36
0.0933125	1	2	4	57
0.0933125	4	2	4	163
0.0933125	7	1	4	114
0.0934375	1	2	4	57
0.0934375	4	2	4	57
0.0935	4	1	4	164
0.0935	7	1	4	57
0.0935625	1	2	4	57
0.0935625	4	2	4	57
0.0935625	7	1	4	57
0.093625	1	2	4	57
0.093625	7	1	4	57
0.0936875	4	2	4	57
0.09375	4	1	4	245
0.09375	1	2	4	57
0.09375	7	1	4	57
0.0938125	1	2	4	57
0.0938125	4	2	4	36
0.0938125	7	1	4	57
0.0939375	1	2	4	57
0.0939375	4	2	4	36
0.094	4	1	4	164
0.094	4	2	4	103
0.094	7	1	4	36
0.0940625	1	2	4	57
0.0940625	4	2	4	57
0.094125	1	2	4	57
0.094125	4	2	4	57
0.09425	4	1	4	245
0.09425	1	2	4	57
0.09425	4	2	4	57
0.09425	7	1	4	193
0.0943125	1	2	4	57
0.0943125	4	2	4	57
0.0943125	7	1	4	57
0.0944375	1	2	4	57
0.0944375	7	1	4	57
0.0945	1	1	4	1223
0.0945	4	1	4	164
0.0945	4	2	4	36
0.0945625	1	2	4	57
0.0945625	7	1	4	57
0.094625	1	2	4	57
0.0946875	7	1	4	36
0.09475	1	1	4	245
0.09475	4	1	4	245
0.09475	1	2	4	57
0.09475	4	2	4	193
0.0948125	1	2	4	57
0.0948125	4	2	4	57
0.0948125	7	1	4	36
0.094875	7	1	4	103
0.0949375	1	2	4	57
0.0949375	4	2	4	57
0.095	1	1	4	164
0.095	4	1	4	164
0.095	7	1	4	57
0.0950625	1	2	4	57
0.0950625	7	1	4	57
0.095125	1	2	4	57
0.095125	7	1	4	57
0.0951875	4	2	4	36
0.09525	1	1	4	245
0.09525	4	1	4	245
0.09525	1	2	4	57
0.09525	7	1	4	57
0.0953125	1	2	4	57
0.0953125	4	2	4	36
0.0953125	7	1	4	57
0.095375	4	2	4	36
0.0954375	1	2	4	57
0.0954375	4	2	4	182
0.0955	1	1	4	164
0.0955	4	1	4	164
0.0955625	1	2	4	57
0.095625	1	2	4	57
0.095625	4	2	4	114
0.0956875	7	1	4	36
0.09575	1	1	4	245
0.09575	4	1	4	245
0.09575	1	2	4	57
0.09575	4	2	4	57
0.09575	7	1	4	36
0.0958125	1	2	4	57
0.0958125	4	2	4	57
0.0959375	1	2	4	57
0.096	4	1	4	164
0.096	4	2	4	36
0.096	7	1	4	272
0.0960625	1	2	4	57
0.0960625	7	1	4	57
0.096125	1	2	4	57
0.096125	7	1	4	57
0.0961875	4	2	4	36
0.09625	4	1	4	245
0.09625	1	2	4	57
0.09625	7	1	4	57
0.0963125	1	2	4	57
0.0963125	4	2	4	216
0.0964375	1	2	4	57
0.0964375	4	2	4	57
0.0965	4	1	4	164
0.0965	7	1	4	36
0.0965625	1	2	4	57
0.0965625	4	2	4	57
0.096625	1	2	4	57
0.096625	7	1	4	36
0.0966875	4	2	4	57
0.09675	4	1	4	245
0.09675	1	2	4	57
0.0968125	1	2	4	57
0.0968125	4	2	4	36
0.0968125	7	1	4	272
0.0969375	1	2	4	57
0.0969375	4	2	4	36
0.0969375	7	1	4	57
0.097	4	1	4	164
0.097	4	2	4	103
0.0970625	1	2	4	57
0.0970625	7	1	4	57
0.097125	1	2	4	57
0.097125	4	2	4	114
0.0971875	7	1	4	57
0.09725	1	1	4	1223
0.09725	4	1	4	245
0.09725	1	2	4	57
0.09725	4	2	4	57
0.0973125	1	2	4	57
0.0973125	4	2	4	57
0.0973125	7	1	4	36
0.0974375	1	2	4	57
0.0974375	7	1	4	36
0.0975	1	1	4	164
0.0975	4	1	4	164
0.0975	4	2	4	36
0.0975	7	1	4	103
0.0975625	1	2	4	57
0.0975625	7	1	4	57
0.097625	1	2	4	57
0.097625	7	1	4	57
0.0976875	4	2	4	36
0.09775	1	1	4	245
0.09775	4	1	4	245
0.09775	1	2	4	57
0.09775	7	1	4	57
0.0978125	1	2	4	57
0.0978125	4	2	4	216
0.0979375	1	2	4	57
0.098	1	1	4	164
0.098	4	1	4	164
0.098	4	2	4	57
0.098	7	1	4	36
0.0980625	1	2	4	57
0.0980625	4	2	4	57
0.098125	1	2	4	57
0.098125	4	2	4	57
0.098125	7	1	4	36
0.09825	1	1	4	245
0.09825	4	1	4	245
0.09825	1	2	4	57
0.09825	4	2	4	57
0.0983125	1	2	4	57
0.0983125	4	2	4	57
0.0983125	7	1	4	272
0.0984375	1	2	4	57
0.0984375	7	1	4	57
0.0985	1	1	4	164
0.0985	4	1	4	164
0.0985625	1	2	4	57
0.0985625	7	1	4	57
0.098625	1	2	4	57
0.098625	7	1	4	57
0.0986875	4	2	4	36
0.09875	4	1	4	245
0.09875	1	2	4	57
0.09875	4	2	4	36
0.0988125	1	2	4	57
0.0988125	4	2	4	216
0.0988125	7	1	4	36
0.0989375	1	2	4	57
0.0989375	4	2	4	57
0.099	4	1	4	164
0.099	7	1	4	36
0.0990625	1	2	4	57
0.0990625	4	2	4	57
0.099125	1	2	4	57
0.099125	7	1	4	216
0.0991875	4	2	4	57
0.09925	4	1	4	245
0.09925	1	2	4	57
0.09925	7	1	4	57
0.0993125	1	2	4	57
0.0993125	4	2	4	36
0.0993125	7	1	4	57
0.0994375	1	2	4	57
0.0994375	4	2	4	36
0.0994375	7	1	4	57
0.0995	4	1	4	164
0.0995	4	2	4	103
0.0995625	1	2	4	57
0.0995625	4	2	4	57
0.099625	1	2	4	57
0.099625	4	2	4	57
0.0996875	7	1	4	36
0.09975	4	1	4	245
0.09975	1	2	4	57
0.09975	4	2	4	57
0.0998125	1	2	4	57
0.0998125	4	2	4	57
0.0998125	7	1	4	36
0.099875	7	1	4	36
0.0999375	1	2	4	57
0.0999375	7	1	4	182
