Time	CellId	RNTI	BWPId	SINR(dB)
0.112946	1	2	0	33.1112
0.112951	4	2	0	18.5171
0.112951	7	1	0	6.96154
0.113036	1	1	1	5.10933
0.113036	4	1	1	51.1718
0.113058	4	2	0	32.8255
0.113071	1	2	0	35.102
0.113071	7	1	0	-5.11815
0.113121	4	2	0	32.4478
0.113183	4	2	0	33.6621
0.113196	1	2	0	33.1112
0.113196	7	1	0	-5.10577
0.113246	4	2	0	33.2843
0.113259	1	2	0	36.1458
0.113259	4	2	0	-19.4362
0.113286	4	1	1	61.278
0.113308	7	1	0	38.6495
0.113326	7	1	0	38.313
0.113366	4	2	0	31.9259
0.113384	1	2	0	61.0085
0.113433	4	2	0	10.9276
0.113433	7	1	0	-2.14227
0.113446	1	2	0	33.1112
0.113446	4	2	0	-19.4363
0.113482	1	1	1	66.915
0.113496	7	1	0	38.8024
0.113536	1	1	1	5.10933
0.113536	4	1	1	51.1718
0.113558	7	1	0	39.0347
0.113571	1	2	0	35.102
0.113621	4	2	0	19.7492
0.113621	7	1	0	38.2429
0.113634	7	1	0	9.83385
0.113683	4	2	0	33.3084
0.113696	1	2	0	36.4221
0.113696	4	2	0	-19.4362
0.113746	7	1	0	38.6569
0.113759	1	2	0	35.102
0.113772	7	1	0	37.3717
0.113786	4	1	1	61.278
0.113808	4	2	0	31.1513
0.113871	4	2	0	33.6621
0.113884	1	2	0	35.102
0.113884	7	1	0	-5.11815
0.113933	4	2	0	32.4478
0.113946	1	2	0	36.4221
0.113951	4	2	0	30.1837
0.113982	1	1	1	66.915
0.113996	7	1	0	38.2433
0.114013	7	1	0	38.6206
0.114036	4	1	1	61.278
0.114058	4	2	0	32.0802
0.114071	1	2	0	35.102
0.114071	7	1	0	-5.11815
0.114121	4	2	0	32.4478
0.114134	4	2	0	33.6621
0.114196	1	2	0	36.4221
0.114196	4	2	0	-19.4362
0.114232	1	1	1	66.915
0.114246	7	1	0	38.6569
0.114259	1	2	0	34.9258
0.114286	4	1	1	61.278
0.114308	4	2	0	19.6732
0.114308	7	1	0	37.9353
0.114321	7	1	0	38.6206
0.114371	4	2	0	32.4689
0.114384	1	2	0	36.4221
0.114384	4	2	0	-19.4362
0.114433	7	1	0	38.6569
0.114446	1	2	0	33.1112
0.114446	4	2	0	-19.4363
0.114482	1	1	1	66.915
0.114496	7	1	0	38.8024
0.114536	4	1	1	61.278
0.114558	4	2	0	20.1269
0.114558	7	1	0	38.6206
0.114571	1	2	0	33.1112
0.114571	7	1	0	-5.10577
0.114621	4	2	0	33.2843
0.114634	4	2	0	33.193
0.114683	7	1	0	38.6572
0.114696	1	2	0	35.102
0.114696	7	1	0	-5.11815
0.114732	1	1	1	66.915
0.114746	4	2	0	32.4478
0.114759	1	2	0	35.102
0.114759	7	1	0	-5.11815
0.114786	4	1	1	61.278
0.114808	4	2	0	32.4478
0.114871	4	2	0	32.8255
0.114884	1	2	0	36.4221
0.114888	4	2	0	30.1837
0.114933	7	1	0	38.2433
0.114946	1	2	0	33.1112
0.114946	4	2	0	-19.4363
0.114982	1	1	1	66.915
0.114996	7	1	0	38.8024
0.115036	4	1	1	51.1718
0.115058	4	2	0	11.3051
0.115058	7	1	0	-1.89187
0.115071	1	2	0	61.0085
0.115121	4	2	0	10.9276
0.115121	7	1	0	-2.14227
0.115134	4	2	0	21.5261
0.115183	7	1	0	38.796
0.115196	1	1	1	66.0674
0.115196	1	2	0	34.9258
0.115246	4	2	0	19.6732
0.115246	7	1	0	37.9353
0.115259	1	2	0	35.102
0.115263	7	1	0	35.6114
0.115286	1	1	1	5.10933
0.115286	4	1	1	51.1718
0.115308	4	2	0	32.0571
0.115366	7	1	0	7.42585
0.115371	4	2	0	33.0128
0.115384	1	2	0	36.4221
0.115388	4	2	0	30.1837
0.115433	7	1	0	38.2433
0.115446	1	2	0	33.1112
0.115446	4	2	0	-19.4363
0.11546	7	1	0	37.9312
0.115536	1	1	1	5.10933
0.115536	4	1	1	51.1718
0.115571	1	2	0	60.7266
0.115621	4	2	0	12.6732
0.115621	7	1	0	33.864
0.115634	4	2	0	21.5261
0.115634	7	1	0	9.83385
0.115696	1	2	0	34.9258
0.115696	7	1	0	-5.12297
0.115746	4	2	0	32.368
0.115759	1	2	0	35.102
0.115759	7	1	0	-5.11815
0.115786	1	1	1	5.10933
0.115786	4	1	1	51.1718
0.115808	4	2	0	32.4478
0.115871	4	2	0	33.6621
0.115884	1	2	0	33.1112
0.115884	7	1	0	-5.10577
0.115933	4	2	0	33.2843
0.115946	1	2	0	36.4221
0.115951	4	2	0	30.1837
0.115996	7	1	0	38.2427
0.116036	1	1	1	5.10933
0.116036	4	1	1	51.1718
0.116058	7	1	0	39.0347
0.116071	1	2	0	61.0085
0.116121	4	2	0	10.9276
0.116121	7	1	0	-2.14227
0.116134	4	2	0	21.5261
0.116183	7	1	0	38.8028
0.116196	1	2	0	36.4221
0.116196	4	2	0	-19.4362
