Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.534563	1	0	3	-81.3827
0.534563	1	0	4	-86.0218
0.534563	4	0	5	-85.8271
0.534563	4	0	6	-83.4141
0.534563	7	0	8	-80.8887
0.534567	1	0	3	-81.3827
0.534567	1	0	4	-86.0218
0.534567	4	0	5	-85.8271
0.534567	4	0	6	-83.4141
0.534567	7	0	8	-80.8887
0.534625	4	0	5	-85.8271
0.534625	4	0	6	-83.4141
0.534625	7	0	8	-80.8887
0.534629	4	0	5	-85.8271
0.534629	4	0	6	-83.4141
0.534629	7	0	8	-80.8887
0.534687	1	0	3	-81.3827
0.534687	1	0	4	-86.0218
0.534687	4	0	5	-85.8271
0.534687	4	0	6	-83.4141
0.534687	7	0	8	-80.8887
0.534692	1	0	3	-81.3827
0.534692	1	0	4	-86.0218
0.534692	4	0	5	-85.8271
0.534692	4	0	6	-83.4141
0.534692	7	0	8	-80.8887
0.53475	1	1	3	-81.4445
0.53475	1	1	4	-86.0836
0.53475	4	1	5	-85.8889
0.53475	4	1	6	-83.4759
0.53475	7	1	8	-80.9505
0.53475	1	0	3	-81.3827
0.53475	1	0	4	-86.0218
0.53475	4	0	5	-85.8271
0.53475	4	0	6	-83.4141
0.53475	7	0	8	-80.8887
0.534754	1	0	3	-81.3827
0.534754	1	0	4	-86.0218
0.534754	4	0	5	-85.8271
0.534754	4	0	6	-83.4141
0.534754	7	0	8	-80.8887
0.534768	1	1	3	-81.4445
0.534768	1	1	4	-86.0836
0.534768	4	1	5	-85.8889
0.534768	4	1	6	-83.4759
0.534813	7	0	8	-80.8887
0.534817	7	0	8	-80.8887
0.534875	1	0	3	-81.3827
0.534875	1	0	4	-86.0218
0.534875	4	0	5	-85.8271
0.534875	4	0	6	-83.4141
0.534875	7	0	8	-80.8887
0.534879	1	0	3	-81.3827
0.534879	1	0	4	-86.0218
0.534879	4	0	5	-85.8271
0.534879	4	0	6	-83.4141
0.534879	7	0	8	-80.8887
0.534937	1	0	3	-81.3827
0.534937	1	0	4	-86.0218
0.534937	4	0	5	-85.8271
0.534937	4	0	6	-83.4141
0.534937	7	0	8	-80.8887
0.534942	1	0	3	-81.3827
0.534942	1	0	4	-86.0218
0.534942	4	0	5	-85.8271
0.534942	4	0	6	-83.4141
0.534942	7	0	8	-80.8887
0.535	1	1	3	-81.4445
0.535	1	1	4	-86.0836
0.535	4	1	5	-85.8889
0.535	4	1	6	-83.4759
0.535	1	0	3	-81.3827
0.535	1	0	4	-86.0218
0.535	4	0	5	-85.8271
0.535	4	0	6	-83.4141
0.535	7	0	8	-80.8887
0.535004	7	0	8	-80.8887
0.535018	1	1	3	-81.4445
0.535018	1	1	4	-86.0836
0.535018	4	1	5	-85.8889
0.535018	4	1	6	-83.4759
0.535062	1	0	3	-81.3827
0.535062	1	0	4	-86.0218
0.535062	4	0	5	-85.8271
0.535062	4	0	6	-83.4141
0.535062	7	0	8	-80.8887
0.535067	1	0	3	-81.3827
0.535067	1	0	4	-86.0218
0.535067	4	0	5	-85.8271
0.535067	4	0	6	-83.4141
0.535067	7	0	8	-80.8887
0.535125	4	0	5	-85.8271
0.535125	4	0	6	-83.4141
0.535125	7	0	8	-80.8887
0.535129	4	0	5	-85.8271
0.535129	4	0	6	-83.4141
0.535129	7	0	8	-80.8887
0.535188	1	0	3	-81.3827
0.535188	1	0	4	-86.0218
0.535188	4	0	5	-85.8271
0.535188	4	0	6	-83.4141
0.535188	7	0	8	-80.8887
0.535192	1	0	3	-81.3827
0.535192	1	0	4	-86.0218
0.535192	4	0	5	-85.8271
0.535192	4	0	6	-83.4141
0.535192	7	0	8	-80.8887
0.53525	1	1	3	-81.4445
0.53525	1	1	4	-86.0836
0.53525	4	1	5	-85.8889
0.53525	4	1	6	-83.4759
0.53525	1	0	3	-81.3827
0.53525	1	0	4	-86.0218
0.53525	4	0	5	-85.8271
0.53525	4	0	6	-83.4141
0.53525	7	0	8	-80.8887
0.535254	1	0	3	-81.3827
0.535254	1	0	4	-86.0218
0.535254	4	0	5	-85.8271
0.535254	4	0	6	-83.4141
0.535254	7	0	8	-80.8887
0.535268	1	1	3	-81.4445
0.535268	1	1	4	-86.0836
0.535268	4	1	5	-85.8889
0.535268	4	1	6	-83.4759
0.535312	4	0	5	-85.8271
0.535312	4	0	6	-83.4141
0.535312	7	0	8	-80.8887
0.535317	4	0	5	-85.8271
0.535317	4	0	6	-83.4141
0.535317	7	0	8	-80.8887
0.535375	1	0	3	-81.3827
0.535375	1	0	4	-86.0218
0.535375	4	0	5	-85.8271
0.535375	4	0	6	-83.4141
0.535375	7	0	8	-80.8887
0.535379	1	0	3	-81.3827
0.535379	1	0	4	-86.0218
0.535379	4	0	5	-85.8271
0.535379	4	0	6	-83.4141
0.535379	7	0	8	-80.8887
0.535438	1	0	3	-81.3827
0.535438	1	0	4	-86.0218
0.535438	4	0	5	-85.8271
0.535438	4	0	6	-83.4141
0.535438	7	0	8	-80.8887
0.535442	1	0	3	-81.3827
0.535442	1	0	4	-86.0218
0.535442	4	0	5	-85.8271
0.535442	4	0	6	-83.4141
0.535442	7	0	8	-80.8887
0.5355	1	1	3	-81.4445
0.5355	1	1	4	-86.0836
0.5355	4	1	5	-85.8889
0.5355	4	1	6	-83.4759
0.5355	7	0	8	-80.8887
0.535504	7	0	8	-80.8887
0.535518	1	1	3	-81.4445
0.535518	1	1	4	-86.0836
0.535518	4	1	5	-85.8889
0.535518	4	1	6	-83.4759
0.535563	1	0	3	-81.3827
0.535563	1	0	4	-86.0218
0.535563	4	0	5	-85.8271
0.535563	4	0	6	-83.4141
0.535563	7	0	8	-80.8887
0.535567	1	0	3	-81.3827
0.535567	1	0	4	-86.0218
0.535567	4	0	5	-85.8271
0.535567	4	0	6	-83.4141
0.535567	7	0	8	-80.8887
0.535625	4	0	5	-85.8271
0.535625	4	0	6	-83.4141
0.535625	7	0	8	-80.8887
0.535629	4	0	5	-85.8271
0.535629	4	0	6	-83.4141
0.535629	7	0	8	-80.8887
0.535687	1	0	3	-81.3827
0.535687	1	0	4	-86.0218
0.535687	4	0	5	-85.8271
0.535687	4	0	6	-83.4141
0.535687	7	0	8	-80.8887
0.535692	1	0	3	-81.3827
0.535692	1	0	4	-86.0218
0.535692	4	0	5	-85.8271
0.535692	4	0	6	-83.4141
0.535692	7	0	8	-80.8887
0.53575	1	1	3	-81.4445
0.53575	1	1	4	-86.0836
0.53575	4	1	5	-85.8889
0.53575	4	1	6	-83.4759
0.53575	1	0	3	-81.3827
0.53575	1	0	4	-86.0218
0.53575	4	0	5	-85.8271
0.53575	4	0	6	-83.4141
0.53575	7	0	8	-80.8887
0.535754	1	0	3	-81.3827
0.535754	1	0	4	-86.0218
0.535754	4	0	5	-85.8271
0.535754	4	0	6	-83.4141
0.535754	7	0	8	-80.8887
0.535768	1	1	3	-81.4445
0.535768	1	1	4	-86.0836
0.535768	4	1	5	-85.8889
0.535768	4	1	6	-83.4759
0.535813	1	0	3	-81.3827
0.535813	1	0	4	-86.0218
0.535813	4	0	5	-85.8271
0.535813	4	0	6	-83.4141
0.535813	7	0	8	-80.8887
0.535817	4	0	5	-85.8271
0.535817	4	0	6	-83.4141
0.535817	7	0	8	-80.8887
0.535875	1	0	3	-81.3827
0.535875	1	0	4	-86.0218
0.535875	4	0	5	-85.8271
0.535875	4	0	6	-83.4141
0.535875	7	0	8	-80.8887
0.535879	1	0	3	-81.3827
0.535879	1	0	4	-86.0218
0.535879	4	0	5	-85.8271
0.535879	4	0	6	-83.4141
0.535879	7	0	8	-80.8887
0.535937	1	0	3	-81.3827
0.535937	1	0	4	-86.0218
0.535937	4	0	5	-85.8271
0.535937	4	0	6	-83.4141
0.535937	7	0	8	-80.8887
0.535942	1	0	3	-81.3827
0.535942	1	0	4	-86.0218
0.535942	4	0	5	-85.8271
0.535942	4	0	6	-83.4141
0.535942	7	0	8	-80.8887
0.536	1	1	3	-81.4445
0.536	1	1	4	-86.0836
0.536	4	1	5	-85.8889
0.536	4	1	6	-83.4759
0.536	4	0	5	-85.8271
0.536	4	0	6	-83.4141
0.536004	4	0	5	-85.8271
0.536004	4	0	6	-83.4141
0.536018	1	1	3	-81.4445
0.536018	1	1	4	-86.0836
0.536018	4	1	5	-85.8889
0.536018	4	1	6	-83.4759
0.536062	1	0	3	-81.3827
0.536062	1	0	4	-86.0218
0.536062	4	0	5	-85.8271
0.536062	4	0	6	-83.4141
0.536062	7	0	8	-80.8887
0.536067	1	0	3	-81.3827
0.536067	1	0	4	-86.0218
0.536067	4	0	5	-85.8271
0.536067	4	0	6	-83.4141
0.536067	7	0	8	-80.8887
0.536125	4	0	5	-85.8271
0.536125	4	0	6	-83.4141
0.536129	4	0	5	-85.8271
0.536129	4	0	6	-83.4141
0.536188	1	0	3	-81.3827
0.536188	1	0	4	-86.0218
0.536188	4	0	5	-85.8271
0.536188	4	0	6	-83.4141
0.536188	7	0	8	-80.8887
0.536192	1	0	3	-81.3827
0.536192	1	0	4	-86.0218
0.536192	4	0	5	-85.8271
0.536192	4	0	6	-83.4141
0.536192	7	0	8	-80.8887
0.53625	1	1	3	-81.4445
0.53625	1	1	4	-86.0836
0.53625	4	1	5	-85.8889
0.53625	4	1	6	-83.4759
0.53625	1	0	3	-81.3827
0.53625	1	0	4	-86.0218
0.53625	4	0	5	-85.8271
0.53625	4	0	6	-83.4141
0.53625	7	0	8	-80.8887
0.536254	1	0	3	-81.3827
0.536254	1	0	4	-86.0218
0.536254	4	0	5	-85.8271
0.536254	4	0	6	-83.4141
0.536254	7	0	8	-80.8887
0.536268	1	1	3	-81.4445
0.536268	1	1	4	-86.0836
0.536268	4	1	5	-85.8889
0.536268	4	1	6	-83.4759
0.536312	4	0	5	-85.8271
0.536312	4	0	6	-83.4141
0.536312	7	0	8	-80.8887
0.536317	4	0	5	-85.8271
0.536317	4	0	6	-83.4141
0.536317	7	0	8	-80.8887
0.536375	1	0	3	-81.3827
0.536375	1	0	4	-86.0218
0.536375	4	0	5	-85.8271
0.536375	4	0	6	-83.4141
0.536375	7	0	8	-80.8887
0.536379	1	0	3	-81.3827
0.536379	1	0	4	-86.0218
0.536379	4	0	5	-85.8271
0.536379	4	0	6	-83.4141
0.536379	7	0	8	-80.8887
0.536438	1	0	3	-81.3827
0.536438	1	0	4	-86.0218
0.536438	4	0	5	-85.8271
0.536438	4	0	6	-83.4141
0.536438	7	0	8	-80.8887
0.536442	1	0	3	-81.3827
0.536442	1	0	4	-86.0218
0.536442	4	0	5	-85.8271
0.536442	4	0	6	-83.4141
0.536442	7	0	8	-80.8887
0.5365	1	1	3	-81.4445
0.5365	1	1	4	-86.0836
0.5365	4	1	5	-85.8889
0.5365	4	1	6	-83.4759
0.5365	7	0	8	-80.8887
0.536504	7	0	8	-80.8887
0.536518	1	1	3	-81.4445
0.536518	1	1	4	-86.0836
0.536518	4	1	5	-85.8889
0.536518	4	1	6	-83.4759
0.536563	1	0	3	-81.3827
0.536563	1	0	4	-86.0218
0.536563	4	0	5	-85.8271
0.536563	4	0	6	-83.4141
0.536563	7	0	8	-80.8887
0.536567	1	0	3	-81.3827
0.536567	1	0	4	-86.0218
0.536567	4	0	5	-85.8271
0.536567	4	0	6	-83.4141
0.536567	7	0	8	-80.8887
0.536625	4	0	5	-85.8271
0.536625	4	0	6	-83.4141
0.536625	7	0	8	-80.8887
0.536629	4	0	5	-85.8271
0.536629	4	0	6	-83.4141
0.536629	7	0	8	-80.8887
0.536687	1	0	3	-81.3827
0.536687	1	0	4	-86.0218
0.536687	4	0	5	-85.8271
0.536687	4	0	6	-83.4141
0.536687	7	0	8	-80.8887
0.536692	1	0	3	-81.3827
0.536692	1	0	4	-86.0218
0.536692	4	0	5	-85.8271
0.536692	4	0	6	-83.4141
0.536692	7	0	8	-80.8887
0.53675	1	1	3	-81.4445
0.53675	1	1	4	-86.0836
0.53675	4	1	5	-85.8889
0.53675	4	1	6	-83.4759
0.53675	1	0	3	-81.3827
0.53675	1	0	4	-86.0218
0.53675	4	0	5	-85.8271
0.53675	4	0	6	-83.4141
0.53675	7	0	8	-80.8887
0.536754	1	0	3	-81.3827
0.536754	1	0	4	-86.0218
0.536754	4	0	5	-85.8271
0.536754	4	0	6	-83.4141
0.536754	7	0	8	-80.8887
0.536768	1	1	3	-81.4445
0.536768	1	1	4	-86.0836
0.536768	4	1	5	-85.8889
0.536768	4	1	6	-83.4759
0.536813	4	0	5	-85.8271
0.536813	4	0	6	-83.4141
0.536817	4	0	5	-85.8271
0.536817	4	0	6	-83.4141
0.536875	1	0	3	-81.3827
0.536875	1	0	4	-86.0218
0.536875	4	0	5	-85.8271
0.536875	4	0	6	-83.4141
0.536875	7	0	8	-80.8887
0.536879	1	0	3	-81.3827
0.536879	1	0	4	-86.0218
0.536879	4	0	5	-85.8271
0.536879	4	0	6	-83.4141
0.536879	7	0	8	-80.8887
0.536937	1	0	3	-81.3827
0.536937	1	0	4	-86.0218
0.536937	4	0	5	-85.8271
0.536937	4	0	6	-83.4141
0.536937	7	0	8	-80.8887
0.536942	1	0	3	-81.3827
0.536942	1	0	4	-86.0218
0.536942	4	0	5	-85.8271
0.536942	4	0	6	-83.4141
0.536942	7	0	8	-80.8887
0.537	1	1	3	-81.4445
0.537	1	1	4	-86.0836
0.537	4	1	5	-85.8889
0.537	4	1	6	-83.4759
0.537	4	0	5	-85.8271
0.537	4	0	6	-83.4141
0.537	7	0	8	-80.8887
0.537004	4	0	5	-85.8271
0.537004	4	0	6	-83.4141
0.537004	7	0	8	-80.8887
0.537018	1	1	3	-81.4445
0.537018	1	1	4	-86.0836
0.537018	4	1	5	-85.8889
0.537018	4	1	6	-83.4759
0.537062	1	0	3	-81.3827
0.537062	1	0	4	-86.0218
0.537062	4	0	5	-85.8271
0.537062	4	0	6	-83.4141
0.537062	7	0	8	-80.8887
0.537067	1	0	3	-81.3827
0.537067	1	0	4	-86.0218
0.537067	4	0	5	-85.8271
0.537067	4	0	6	-83.4141
0.537067	7	0	8	-80.8887
0.537125	7	0	8	-80.8887
0.537129	7	0	8	-80.8887
0.537188	1	0	3	-81.3827
0.537188	1	0	4	-86.0218
0.537188	4	0	5	-85.8271
0.537188	4	0	6	-83.4141
0.537188	7	0	8	-80.8887
0.537192	1	0	3	-81.3827
0.537192	1	0	4	-86.0218
0.537192	4	0	5	-85.8271
0.537192	4	0	6	-83.4141
0.537192	7	0	8	-80.8887
0.53725	1	1	3	-81.4445
0.53725	1	1	4	-86.0836
0.53725	4	1	5	-85.8889
0.53725	4	1	6	-83.4759
0.53725	1	0	3	-81.3827
0.53725	1	0	4	-86.0218
0.53725	4	0	5	-85.8271
0.53725	4	0	6	-83.4141
0.53725	7	0	8	-80.8887
0.537254	1	0	3	-81.3827
0.537254	1	0	4	-86.0218
0.537254	4	0	5	-85.8271
0.537254	4	0	6	-83.4141
0.537254	7	0	8	-80.8887
0.537268	1	1	3	-81.4445
0.537268	1	1	4	-86.0836
0.537268	4	1	5	-85.8889
0.537268	4	1	6	-83.4759
0.537312	7	0	8	-80.8887
0.537317	7	0	8	-80.8887
0.537375	1	0	3	-81.3827
0.537375	1	0	4	-86.0218
0.537375	4	0	5	-85.8271
0.537375	4	0	6	-83.4141
0.537375	7	0	8	-80.8887
0.537379	1	0	3	-81.3827
0.537379	1	0	4	-86.0218
0.537379	4	0	5	-85.8271
0.537379	4	0	6	-83.4141
0.537379	7	0	8	-80.8887
0.537438	1	0	3	-81.3827
0.537438	1	0	4	-86.0218
0.537438	4	0	5	-85.8271
0.537438	4	0	6	-83.4141
0.537438	7	0	8	-80.8887
0.537442	1	0	3	-81.3827
0.537442	1	0	4	-86.0218
0.537442	4	0	5	-85.8271
0.537442	4	0	6	-83.4141
0.537442	7	0	8	-80.8887
0.5375	1	1	3	-81.4445
0.5375	1	1	4	-86.0836
0.5375	4	1	5	-85.8889
0.5375	4	1	6	-83.4759
0.5375	4	0	5	-85.8271
0.5375	4	0	6	-83.4141
0.537504	4	0	5	-85.8271
0.537504	4	0	6	-83.4141
0.537518	1	1	3	-81.4445
0.537518	1	1	4	-86.0836
0.537518	4	1	5	-85.8889
0.537518	4	1	6	-83.4759
0.537563	1	0	3	-81.3827
0.537563	1	0	4	-86.0218
0.537563	4	0	5	-85.8271
0.537563	4	0	6	-83.4141
0.537563	7	0	8	-80.8887
0.537567	1	0	3	-81.3827
0.537567	1	0	4	-86.0218
0.537567	4	0	5	-85.8271
0.537567	4	0	6	-83.4141
0.537567	7	0	8	-80.8887
0.537625	4	0	5	-85.8271
0.537625	4	0	6	-83.4141
0.537629	4	0	5	-85.8271
0.537629	4	0	6	-83.4141
0.537687	1	0	3	-81.3827
0.537687	1	0	4	-86.0218
0.537687	4	0	5	-85.8271
0.537687	4	0	6	-83.4141
0.537687	7	0	8	-80.8887
0.537692	1	0	3	-81.3827
0.537692	1	0	4	-86.0218
0.537692	4	0	5	-85.8271
0.537692	4	0	6	-83.4141
0.537692	7	0	8	-80.8887
0.53775	1	1	3	-81.4445
0.53775	1	1	4	-86.0836
0.53775	4	1	5	-85.8889
0.53775	4	1	6	-83.4759
0.53775	1	0	3	-81.3827
0.53775	1	0	4	-86.0218
0.53775	4	0	5	-85.8271
0.53775	4	0	6	-83.4141
0.53775	7	0	8	-80.8887
0.537754	1	0	3	-81.3827
0.537754	1	0	4	-86.0218
0.537754	4	0	5	-85.8271
0.537754	4	0	6	-83.4141
0.537754	7	0	8	-80.8887
0.537768	1	1	3	-81.4445
0.537768	1	1	4	-86.0836
0.537768	4	1	5	-85.8889
0.537768	4	1	6	-83.4759
0.537813	7	0	8	-80.8887
0.537817	7	0	8	-80.8887
0.537875	1	0	3	-81.3827
0.537875	1	0	4	-86.0218
0.537875	4	0	5	-85.8271
0.537875	4	0	6	-83.4141
0.537875	7	0	8	-80.8887
0.537879	1	0	3	-81.3827
0.537879	1	0	4	-86.0218
0.537879	4	0	5	-85.8271
0.537879	4	0	6	-83.4141
0.537879	7	0	8	-80.8887
0.537937	1	0	3	-81.3827
0.537937	1	0	4	-86.0218
0.537937	4	0	5	-85.8271
0.537937	4	0	6	-83.4141
0.537937	7	0	8	-80.8887
0.537942	1	0	3	-81.3827
0.537942	1	0	4	-86.0218
0.537942	4	0	5	-85.8271
0.537942	4	0	6	-83.4141
0.537942	7	0	8	-80.8887
0.538	1	1	3	-81.4445
0.538	1	1	4	-86.0836
0.538	4	1	5	-85.8889
0.538	4	1	6	-83.4759
0.538	4	0	5	-85.8271
0.538	4	0	6	-83.4141
0.538	7	0	8	-80.8887
0.538004	7	0	8	-80.8887
0.538018	1	1	3	-81.4445
0.538018	1	1	4	-86.0836
0.538018	4	1	5	-85.8889
0.538018	4	1	6	-83.4759
0.538062	1	0	3	-81.3827
0.538062	1	0	4	-86.0218
0.538062	4	0	5	-85.8271
0.538062	4	0	6	-83.4141
0.538062	7	0	8	-80.8887
0.538067	1	0	3	-81.3827
0.538067	1	0	4	-86.0218
0.538067	4	0	5	-85.8271
0.538067	4	0	6	-83.4141
0.538067	7	0	8	-80.8887
0.538125	4	0	5	-85.8271
0.538125	4	0	6	-83.4141
0.538125	7	0	8	-80.8887
0.538129	4	0	5	-85.8271
0.538129	4	0	6	-83.4141
0.538129	7	0	8	-80.8887
0.538188	1	0	3	-81.3827
0.538188	1	0	4	-86.0218
0.538188	4	0	5	-85.8271
0.538188	4	0	6	-83.4141
0.538188	7	0	8	-80.8887
0.538192	1	0	3	-81.3827
0.538192	1	0	4	-86.0218
0.538192	4	0	5	-85.8271
0.538192	4	0	6	-83.4141
0.538192	7	0	8	-80.8887
0.53825	1	1	3	-81.4445
0.53825	1	1	4	-86.0836
0.53825	4	1	5	-85.8889
0.53825	4	1	6	-83.4759
0.53825	1	0	3	-81.3827
0.53825	1	0	4	-86.0218
0.53825	4	0	5	-85.8271
0.53825	4	0	6	-83.4141
0.53825	7	0	8	-80.8887
0.538254	1	0	3	-81.3827
0.538254	1	0	4	-86.0218
0.538254	4	0	5	-85.8271
0.538254	4	0	6	-83.4141
0.538254	7	0	8	-80.8887
0.538268	1	1	3	-81.4445
0.538268	1	1	4	-86.0836
0.538268	4	1	5	-85.8889
0.538268	4	1	6	-83.4759
0.538312	4	0	5	-85.8271
0.538312	4	0	6	-83.4141
0.538317	4	0	5	-85.8271
0.538317	4	0	6	-83.4141
0.538375	1	0	3	-81.3827
0.538375	1	0	4	-86.0218
0.538375	4	0	5	-85.8271
0.538375	4	0	6	-83.4141
0.538375	7	0	8	-80.8887
0.538379	1	0	3	-81.3827
0.538379	1	0	4	-86.0218
0.538379	4	0	5	-85.8271
0.538379	4	0	6	-83.4141
0.538379	7	0	8	-80.8887
0.538438	1	0	3	-81.3827
0.538438	1	0	4	-86.0218
0.538438	4	0	5	-85.8271
0.538438	4	0	6	-83.4141
0.538438	7	0	8	-80.8887
0.538442	1	0	3	-81.3827
0.538442	1	0	4	-86.0218
0.538442	4	0	5	-85.8271
0.538442	4	0	6	-83.4141
0.538442	7	0	8	-80.8887
0.5385	1	1	3	-81.4445
0.5385	1	1	4	-86.0836
0.5385	4	1	5	-85.8889
0.5385	4	1	6	-83.4759
0.5385	4	0	5	-85.8271
0.5385	4	0	6	-83.4141
0.538504	4	0	5	-85.8271
0.538504	4	0	6	-83.4141
0.538518	1	1	3	-81.4445
0.538518	1	1	4	-86.0836
0.538518	4	1	5	-85.8889
0.538518	4	1	6	-83.4759
0.538563	1	0	3	-81.3827
0.538563	1	0	4	-86.0218
0.538563	4	0	5	-85.8271
0.538563	4	0	6	-83.4141
0.538563	7	0	8	-80.8887
0.538567	1	0	3	-81.3827
0.538567	1	0	4	-86.0218
0.538567	4	0	5	-85.8271
0.538567	4	0	6	-83.4141
0.538567	7	0	8	-80.8887
0.538625	4	0	5	-85.8271
0.538625	4	0	6	-83.4141
0.538629	4	0	5	-85.8271
0.538629	4	0	6	-83.4141
0.538687	1	0	3	-81.3827
0.538687	1	0	4	-86.0218
0.538687	4	0	5	-85.8271
0.538687	4	0	6	-83.4141
0.538687	7	0	8	-80.8887
0.538692	1	0	3	-81.3827
0.538692	1	0	4	-86.0218
0.538692	4	0	5	-85.8271
0.538692	4	0	6	-83.4141
0.538692	7	0	8	-80.8887
0.53875	1	1	3	-81.4445
0.53875	1	1	4	-86.0836
0.53875	4	1	5	-85.8889
0.53875	4	1	6	-83.4759
0.53875	1	0	3	-81.3827
0.53875	1	0	4	-86.0218
0.53875	4	0	5	-85.8271
0.53875	4	0	6	-83.4141
0.53875	7	0	8	-80.8887
0.538754	1	0	3	-81.3827
0.538754	1	0	4	-86.0218
0.538754	4	0	5	-85.8271
0.538754	4	0	6	-83.4141
0.538754	7	0	8	-80.8887
0.538768	1	1	3	-81.4445
0.538768	1	1	4	-86.0836
0.538768	4	1	5	-85.8889
0.538768	4	1	6	-83.4759
0.538813	4	0	5	-85.8271
0.538813	4	0	6	-83.4141
0.538813	7	0	8	-80.8887
0.538817	4	0	5	-85.8271
0.538817	4	0	6	-83.4141
0.538817	7	0	8	-80.8887
0.538875	1	0	3	-81.3827
0.538875	1	0	4	-86.0218
0.538875	4	0	5	-85.8271
0.538875	4	0	6	-83.4141
0.538875	7	0	8	-80.8887
0.538879	1	0	3	-81.3827
0.538879	1	0	4	-86.0218
0.538879	4	0	5	-85.8271
0.538879	4	0	6	-83.4141
0.538879	7	0	8	-80.8887
0.538937	1	0	3	-81.3827
0.538937	1	0	4	-86.0218
0.538937	4	0	5	-85.8271
0.538937	4	0	6	-83.4141
0.538937	7	0	8	-80.8887
0.538942	1	0	3	-81.3827
0.538942	1	0	4	-86.0218
0.538942	4	0	5	-85.8271
0.538942	4	0	6	-83.4141
0.538942	7	0	8	-80.8887
0.539	1	1	3	-81.4445
0.539	1	1	4	-86.0836
0.539	4	1	5	-85.8889
0.539	4	1	6	-83.4759
0.539	4	0	5	-85.8271
0.539	4	0	6	-83.4141
0.539	7	0	8	-80.8887
0.539004	4	0	5	-85.8271
0.539004	4	0	6	-83.4141
0.539004	7	0	8	-80.8887
0.539018	1	1	3	-81.4445
0.539018	1	1	4	-86.0836
0.539018	4	1	5	-85.8889
0.539018	4	1	6	-83.4759
0.539062	1	0	3	-81.3827
0.539062	1	0	4	-86.0218
0.539062	4	0	5	-85.8271
0.539062	4	0	6	-83.4141
0.539062	7	0	8	-80.8887
0.539067	1	0	3	-81.3827
0.539067	1	0	4	-86.0218
0.539067	4	0	5	-85.8271
0.539067	4	0	6	-83.4141
0.539067	7	0	8	-80.8887
0.539125	4	0	5	-85.8271
0.539125	4	0	6	-83.4141
0.539125	7	0	8	-80.8887
0.539129	4	0	5	-85.8271
0.539129	4	0	6	-83.4141
0.539129	7	0	8	-80.8887
0.539188	1	0	3	-81.3827
0.539188	1	0	4	-86.0218
0.539188	4	0	5	-85.8271
0.539188	4	0	6	-83.4141
0.539188	7	0	8	-80.8887
0.539192	1	0	3	-81.3827
0.539192	1	0	4	-86.0218
0.539192	4	0	5	-85.8271
0.539192	4	0	6	-83.4141
0.539192	7	0	8	-80.8887
0.53925	1	1	3	-81.4445
0.53925	1	1	4	-86.0836
0.53925	4	1	5	-85.8889
0.53925	4	1	6	-83.4759
0.53925	1	0	3	-81.3827
0.53925	1	0	4	-86.0218
0.53925	4	0	5	-85.8271
0.53925	4	0	6	-83.4141
0.53925	7	0	8	-80.8887
0.539254	1	0	3	-81.3827
0.539254	1	0	4	-86.0218
0.539254	4	0	5	-85.8271
0.539254	4	0	6	-83.4141
0.539254	7	0	8	-80.8887
0.539268	1	1	3	-81.4445
0.539268	1	1	4	-86.0836
0.539268	4	1	5	-85.8889
0.539268	4	1	6	-83.4759
0.539312	4	0	5	-85.8271
0.539312	4	0	6	-83.4141
0.539317	4	0	5	-85.8271
0.539317	4	0	6	-83.4141
0.539375	1	0	3	-81.3827
0.539375	1	0	4	-86.0218
0.539375	4	0	5	-85.8271
0.539375	4	0	6	-83.4141
0.539375	7	0	8	-80.8887
0.539379	1	0	3	-81.3827
0.539379	1	0	4	-86.0218
0.539379	4	0	5	-85.8271
0.539379	4	0	6	-83.4141
0.539379	7	0	8	-80.8887
0.539438	1	0	3	-81.3827
0.539438	1	0	4	-86.0218
0.539438	4	0	5	-85.8271
0.539438	4	0	6	-83.4141
0.539438	7	0	8	-80.8887
0.539442	1	0	3	-81.3827
0.539442	1	0	4	-86.0218
0.539442	4	0	5	-85.8271
0.539442	4	0	6	-83.4141
0.539442	7	0	8	-80.8887
0.5395	1	1	3	-81.4445
0.5395	1	1	4	-86.0836
0.5395	4	1	5	-85.8889
0.5395	4	1	6	-83.4759
0.5395	4	0	5	-85.8271
0.5395	4	0	6	-83.4141
0.5395	7	0	8	-80.8887
0.539504	4	0	5	-85.8271
0.539504	4	0	6	-83.4141
0.539504	7	0	8	-80.8887
0.539518	1	1	3	-81.4445
0.539518	1	1	4	-86.0836
0.539518	4	1	5	-85.8889
0.539518	4	1	6	-83.4759
0.539562	1	0	3	-81.3827
0.539562	1	0	4	-86.0218
0.539562	4	0	5	-85.8271
0.539562	4	0	6	-83.4141
0.539562	7	0	8	-80.8887
0.539567	1	0	3	-81.3827
0.539567	1	0	4	-86.0218
0.539567	4	0	5	-85.8271
0.539567	4	0	6	-83.4141
0.539567	7	0	8	-80.8887
0.539625	4	0	5	-85.8271
0.539625	4	0	6	-83.4141
0.539625	7	0	8	-80.8887
0.539629	4	0	5	-85.8271
0.539629	4	0	6	-83.4141
0.539629	7	0	8	-80.8887
0.539687	1	0	3	-81.3827
0.539687	1	0	4	-86.0218
0.539687	4	0	5	-85.8271
0.539687	4	0	6	-83.4141
0.539687	7	0	8	-80.8887
0.539692	1	0	3	-81.3827
0.539692	1	0	4	-86.0218
0.539692	4	0	5	-85.8271
